topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Food,Mbak Rini kasil masak soto ayam sing enak banget.,Mbak Rini ora kasil masak soto ayam sing enak.,Mbak Rini sinau masak soto ayam saka Ibune,Soto ayam iki panganan khas sing asring disajikake ing acara-acara penting,Mbak Rini nguleg bumbu lan nyiapake bahan-bahan kanthi teliti,Ibune nuntun Mbak Rini saben langkah
Pregnancy and Kids,Rina mangan rujak degan kanggo menjaga kesehatan bayi.,Rina ora seneng karo acara mitoni.,Rina lagi meteng anak kapisan,Keluargane Rina nindakake tradisi mitoni kanggo nglindhungi bayi,Tradisi iki nglibatake doa lan upacara adat,Rina lan bojone seneng banget nunggu kelahiran anak
Agriculture,Sawah-sawah ing desa Pak Budi dadi contoh sukses pertanian organik.,Pak Budi mandheg nandur padi organik amarga ora ana sing minat.,Pak Budi seneng nandur padi organik,Panennya luwih sehat lan bebas bahan kimia,Pak Budi ngajari para petani liyane babagan cara nandur organik,Petani-petani liyane dadi tertarik lan melu nandur organik
Religious Holiday,Acara Syawalan dadi rame lan sukses.,Bejo ora bisa main reog ing acara Syawalan.,Bejo lan kanca-kancane padha latihan reog kanggo acara Syawalan,Wong-wong desa padha ndelok latihan iku,Bejo dadi pemain utama ing reog,Desa iku dikenal amarga reog sing apik
Art,Budi nembang karo iringan suling saka Pakde.,Budi ora gelem nembang maneh amarga isin.,Budi sinau nembang macapat saka simbah,"Simbah mulangake lagu ""Dhandhanggula"" marang Budi",Budi kepengin banget bisa nembang kaya simbah,Budi nyoba nembang nganggo suara lantang
Traditional Games,Bocah-bocah padha nggawe kayu benthik saka ranting pohon.,Bocah-bocah padha dolanan benthik ing game konsol.,Dolanan benthik populer ing kalangan bocah-bocah ing desa,Benthik mbutuhake kayu lan lapangan sing rada amba,Dolanan iki nglatih ketangkasan lan strategi,Bocah-bocah padha dolanan benthik ing kebon jati
Pregnancy and Kids,Anak-anak dadi luwih ceria lan kompak.,Anak-anak ora seneng dolanan tradisional.,"Saben sore, Pak Budi ngajak anak-anak dolanan ing halaman omah",Dolanan tradisional kaya egrang lan gatheng dipraktekake,Anak-anak seneng banget lan ngrasakake kebersamaan karo bapakne,Pak Budi percaya dolanan tradisional bisa nglatih ketangkasan lan kerjasama
Death,Bapak Suryo dipangku ing kuburan kanthi adat Jawa.,Bapak Suryo dibakar ing krematorium.,Bapak Suryo seda amarga penyakit stroke,Sedulur-sedulure padha teka kanggo ngrewangi,Ibu Suryo nangis sedih banget,Liyane padha nyiapake upacara penguburan
Religious Holiday,Yanto seneng ngobrol karo tamu-tamune.,Yanto kesel lan ora gelem nyambut tamu.,Yanto ngresiki omah kanggo nyambut kedatangan tamu nalika Lebaran,Ibune Yanto uga nyiapake panganan khas Lebaran,Yanto lan ibune padha rembugan nggawe rencana nyambut tamu,Keluargane Yanto seneng banget nyambut tamu nalika Lebaran
Agriculture,Pari sing ditandur mau tuwuh subur lan menehi hasil sing melimpah.,Tandur pari gagal amarga ana banjir dadakan.,Mbok Siti lan warga desa siap-siap nglaksanakake upacara wiwit tandur,Upacara iki penting kanggo njaluk berkah saka leluhur,"Sakwise upacara rampung, kabeh warga mulai nandur pari bebarengan",Suasana desa rame lan kebak semangat gotong royong
Family Relationships,Lestari dadi luwih akrab karo tangga-tanggane lan sering ndherek kerja bakti.,Lestari ora gelem kerja bakti lan ora kenal karo tanggane.,Lestari lan kulawargane pindah menyang desa anyar,Tangga-tanggane padha nyambut dheweke kanthi ramah,Lestari uga diajak tanggane kanggo kerja bakti,Lestari seneng banget karo lingkungan anyar
Traditional Games,Sari akhirnya bisa dolanan egrang kanthi lancar karo bantuan Budi.,Sari mutusake kanggo ora dolanan egrang maneh selawase.,Budi lan Sari dolanan egrang ing lapangan desa,Budi luwih trampil tinimbang Sari,Sari arang-arang bisa njaga keseimbangan,Budi ngulungake tangan kanggo mbantu Sari
Religious Holiday,Mula Siti lan keluargane tetep nindakake tradisi iki saben taun.,Siti lan keluargane ora gelem nindakake tradisi iki maneh.,Dina iki Dina Raya Idul Fitri,"Saben taun, Siti lan keluargane mesthi nyiapake opor ayam lan ketupat kanggo sedulur-sedulure",Bocah-bocah padha nunggu-nunggu wektu sungkem karo wong tuwane,Tradisi iki wis dilakoni turun-temurun
Traditional Games,Riko diundang kanggo tampil ing festival desa.,Riko rusak egrange lan ora dolanan maneh.,Riko pancen pro dolanan egrang,Dheweke nggawe egrang saka bambu sing kuat,Riko seneng dolanan egrang ing lapangan desa saben sore,Kancane kagum karo katrampilan Riko
Wedding,Budi lan Rina padha seneng nalika siraman rampung.,Budi lan Rina padha kuciwa amarga siraman ora sukses.,Rina lan Budi arep nikah ing desa cilik,Keluarga Rina nyiapake tradisi siraman sadurunge nikah,Wong-wong desa kumpul kanggo nonton acara siraman iki,Budi nggawa kado kanggo Rina
Food,Wisma lan kancane mangan salak bebarengan.,Salak iku ora ana ing pasar tradisional.,Wisma lan kancane dolan menyang pasar tradisional,Wisma pengin tuku buah khas Jawa sing jenenge salak,Salak iku buah sing rasane manis lan kadhemen,Wisma tuku salak langsung saka petani
Traditional Games,Rina cepet ngerti lan dadi pemain apik ing gobak sodor.,Bagus ora sabar lan ninggalake Rina sawise dolanan.,"Bagus ngajak Rina dolanan ""gobak sodor"" ing lapangan desa",Rina durung tau dolanan iki sadurunge,Bagus nerangake aturan dolanan kanthi rinci,Rina semangat nyoba
Art,Dimas dadi maestro gamelan ing desa.,Dimas ora gelem main gamelan maneh.,Dimas sinau karawitan ing sanggar,Dimas seneng main gamelan,Dheweke diajari carane main kendang,Kendang minangka instrumen penting ing gamelan
Death,Acara tahlilan lumaku kanthi lancar lan khidmat.,Ora ana sing teka ing acara tahlilan.,"Nalika Pak Darmo seda, anak-anak lan cucu-cucune padha kumpul ing omah",Wong-wong padha ngaturake rasa bela sungkawa lan nyumbang panganan kanggo keluargane Pak Darmo,Ibu-ibu ing desa padha masak panganan kanggo acara tahlilan,Kabeh iki kanggo ngewangi lan ngurmati Pak Darmo sing wis seda
Socio-religious aspect of life,Sinta uga nyiapake dupa kanggo upacara.,Sinta ora melu upacara ruwatan.,Sinta nyiapake kembang kanggo upacara ruwatan,Kembang-kembang disusun rapi ing tampah,Wong-wong padha nglumpuk kanggo nyakseni upacara kasebut,Sinta nindakake iki kanthi tulus
Pregnancy and Kids,Anak Joko seneng banget lan kabeh wong bahagia.,Anak Joko ora gelem melu tradisi tedak siten iki.,Keluarga Joko nindakake tradisi tedak siten kanggo anak sing wis umur 7 bulan,Tradisi iki minangka lambang anak wiwit ngenal bumi,"Ing acara iki, anak dituntun mlaku liwat tujuh macem-macem warna jadah",Kabeh anggota keluarga padha melu
Fisheries and Trade,Pasar desa ing Kutoarjo ora adol iwak asin.,Iwak asin ing pasar desa Kutoarjo ora disenengi wong.,Pasar desa ing Kutoarjo rame saben dina pasaran,Wong-wong padha tuku lan adol barang-barang khas desa,Ana sing adol iwak asin sing wis diolah kanthi resep turun-temurun,Iwak asin iki dadi favorit wong desa lan pengunjung
Fisheries and Trade,Pak Mantri tansah ngormati rega pasar supaya kabeh pedagang bisa bebarengan.,Pak Mantri tansah entuk rega paling apik kanggo iwak-uwake.,Pak Mantri iku nelayan sing trampil,"Saben esuk, dheweke menyang laut nglumpukake iwak sing akeh",Iwak-iwak kasebut banjur digawa menyang pasar kanggo didol,Pasar iku rame lan akeh pedagang
Agriculture,Kabeh warga seneng lan kompak nglaksanakake pesta rakyat.,Pesta rakyat gagal amarga akeh warga sing ora melu.,Desa Sukamaju nganakake pesta rakyat kanggo mengeti panen raya,Kabeh warga melu bebarengan kanggo ngrameke acara iki,Ana tari-tarian tradisional lan panganan khas desa,Pesta iki dadi ajang ngumpulake seluruh warga desa
Socio-religious aspect of life,Pak Budi saiki lagi ngajar ngaji kanggo bocah-bocah.,Pak Budi dadi imam ing masjid saben waktu.,Pak Budi rajin njagong ing masjid saben sore,Dheweke tansah nyempetake wektu kanggo maca Al-Qur'an,Wong-wong sekitar seneng karo keteladane,Pak Budi uga sering dadi imam shalat
Family Relationships,Ani lan keluargane cepet bisa beradaptasi lan akrab karo tetangga-tetangga anyar.,Ani lan keluargane ora bisa beradaptasi lan dadi kesepian.,Ani lan keluargane pindah omah menyang desa,Tetangga-tetangga anyar padha rawuh mbantu pindahan,Ani lan keluargane disambut kanthi ramah,Keluargane Ani seneng banget karo lingkungan anyar
Socio-religious aspect of life,Saben warga desa nindakake tahlilan karo setya.,Tahlilan iki diadani ing dina Selasa.,"Saben malem Jumat Kliwon, warga desa nindakake tahlilan ing masjid",Tahlilan diadani kanggo ndedonga marang leluhur sing wis tilar donya,Warga desa teka kanthi suka cita lan bebarengan maca doa,Kegiatan iki wis dadi tradisi turun temurun
Agriculture,Panen pari dadi akeh lan hasil e apik.,Pari sing ditandur kabeh mati.,Pak Sastro arep nandur pari ing sawah,Pak Sastro ngajak anak lan bojone kanggo mbantu nandur,Kabeh padha kerja bareng-bareng,Pak Sastro seneng deleng keluargane kompak
Traditional Games,Mbah Slamet maringi hadiah marang pemenang lomba.,Mbah Slamet malah melu balapan uga.,Ana lomba balapan egrang ing desa,Saka bocah cilik nganti wong diwasa melu lomba iki,Kabeh padha seneng lan semangat,Mbah Slamet dadi wasit ing lomba iki
Socio-religious aspect of life,Mas Bagus uga ngajak kanca-kancane kanggo meditasi bareng.,Mas Bagus mandheg meditasi amarga ora penting maneh.,Mas Bagus seneng meditasi ing kamar sing sunyi,Dheweke percaya yen meditasi bisa njaga ketenangan batin,"Saben subuh, Mas Bagus mesthi meditasi sadurunge nglakoni aktivitas",Meditasi dadi cara Mas Bagus kanggo nyambungake diri karo Gusti
Traditional Games,Rina menang amarga dheweke pinter ngatur strategi.,Rina kudu lunga amarga ibune nelpon.,Pasar malem lagi rame ing kutha,Ana macem-macem dolanan tradisional kaya dakon lan bekelan,Rina lan kanca-kancane mutusake kanggo dolanan dakon,Dolanan dakon iku butuh strategi lan ketelaten
Wedding,Penganten wanita ora ngisi karung cilik.,Karung cilik kebak beras lan dhuwit receh.,"Ing desa, ana tradisi kacar-kucur sawise upacara pernikahan",Penganten pria bakal ngisi karung cilik karo beras lan dhuwit receh,Penganten wanita bakal nampa karung kasebut,Iki minangka simbol kesejahteraan lan rejeki
Religious Holiday,Warga desa ngrasakake kebahagiaan lan ketentraman batin.,Upacara iki gagal amarga ora ana sing nyekel.,"Menjelang Hari Raya Galungan, umat Hindu ngumpul ing Pura",Padha nyekar lan nyekel upacara sembahyang,Kabeh warga nganggo pakaian adat Bali,Upacara iki njalari warga luwih dekat karo dewa-dewi
Family Relationships,Anak-anak yatim piatu padha matur nuwun lan mendoakan Mbak Tini.,Anak-anak yatim piatu ora seneng lan ora mangan panganan sing disiapake.,Mbak Tini nindakake tradisi bancakan kanggo anak-anak yatim piatu,Acara bancakan iki dianakake saben bulan Ramadhan,Anak-anak yatim piatu padha seneng lan mangan bareng,Mbak Tini uga nindakake doa bareng kanggo kesehatan lan keselamatan kabeh
Socio-religious aspect of life,Alas iki dijaga lan ora tau dirusak.,Wong-wong desa asring dolan ing alas iku.,Ana mitos yen alas ing pinggir desa iku angker,Ora ana siji-sijia warga sing wani mlebu alas iku,Alas iki dipercaya dadi panggonane para lelembut,Kabeh warga ngormati lan ora wani ngganggu
Agriculture,"Saben taun, panen pari ing desa Pak Sastro mesthi akeh lan sukses.",Sawah Pak Sastro dadi gersang lan ora iso ngasilake pari.,Pak Sastro lan keluargane ngadani upacara wiwit tandur ing sawah,"Upacara iki diarani ""Merti Deso""",Saben anggota desa padha ndedonga supaya panene sukses,Sawah banjur ditanduri pari kanthi gotong royong
Pregnancy and Kids,Bayi lanang Bayu dijenengi kanthi jenang abang lan putih.,Bayu lan garwane ora nindakake upacara kasebut.,Bayu nembe duwe bayi lanang,"Miturut tradhisi Jawa, bayi kudu diayomi kanthi jenang abang lan putih",Keluargane Bayu nyiapake kebutuhan kanggo upacara,Bayu lan garwane ngrasakake seneng lan bangga
Daily Activities,Tangga-tangga padha matur nuwun marang Ibu Siti.,Tangga-tangga ora gelem nampa bibit saka Ibu Siti.,Ibu Siti seneng banget ngrawat tanduran ing kebon,Kebone Ibu Siti ijo royo-royo lan kebak kembang,Ibu Siti uga seneng menehi bibit tanduran marang tangga,Kabeh tangga padha duwe tanduran sing apik amarga Ibu Siti
Religious Holiday,Ogoh-ogoh diarak keliling desa lan banjur dibakar.,Ogoh-ogoh dijaga ing alun-alun desa nganti rusak amarga udan.,"Sasi Suro, warga desa ngrakit ogoh-ogoh kanggo upacara",Ogoh-ogoh iku patung raksasa sing digawe saka bambu lan kertas,Bocah-bocah padha melu mbantu mbungkus ogoh-ogoh nganggo kertas warna-warni,Upacara iki dilakoni kanggo tolak bala
Art,Bayu tampil kanthi apik lan akeh sing nyengkuyung.,Bayu ora gelem tampil ing pentas seni.,Bayu seneng banget main kendang,Bayu sinau main kendang saka bapake,Dina iki ana pentas seni ing balai desa,Bayu bakal tampil main kendang
Pregnancy and Kids,Wulan bangga bisa nerusake tradisi tari keluargane.,Wulan luwih milih nari moderen tinimbang tari tradisional.,Ana bocah cilik aran Wulan sing lagi pinter nari,"Ibune, Ibu Ratna, ngajarake tari tradisional Javanese marang Wulan",Wulan tampil ing acara desa saben akhir minggu,Kabeh warga desa seneng ndeleng tariane Wulan
Family Relationships,Desi seneng bisa ngumpul karo keluarga lan ngerti pentingnya hormat marang sing luwih tua.,Desi malah ora gelem mangan bareng lan milih dolanan HP.,Desi lan keluargane ngadani acara slametan kanggo ulang tahun simbah,"Kabeh anggota keluarga padha teka, kalebu sing wis manggon ing kutha",Slametan diadakan kanthi doa bebarengan lan mangan bareng,Simbah seneng banget lan matur nuwun
Agriculture,Panen Pak Adi lan warga desa mesthi sukses.,Selamatan iki ora ana sing melu lan ora ana pengaruh.,"Setiap musim tanam, Pak Adi mesthi ngadani selamatan desa",Selamatan iki kanggo nyuwun keslametan lan panen sing melimpah,Kabeh warga desa padha nyumbang panganan lan minuman,Selamatan iki wis dadi tradisi turun-temurun
Fisheries and Trade,Anak-anak Budi bisa ngurus tambak iwak kanthi apik.,Anak-anak Budi ora ngerti carane ngurus tambak iwak.,Budi lan keluargane duwe tambak iwak lele,"Saben dina, dheweke ngurus iwak- iwak kasebut kanthi ati-ati",Pak Budi mulang marang anak-anake tradisi perawatan iwak,Anak-anak ngetutake kabeh pepatah saka bapakne
Religious Holiday,Keluarga Rina ngrasa penuh berkah lan bahagia.,Keluarga Rina malah padha gelut amarga rebutan kado.,Rina lan keluargane nyambut Natal kanthi penuh suka cita,Wong loro padha nyiapake kue lan pohon Natal bebarengan,Ana acara tukar kado sing dirayakne saben taun,Kabeh anggota keluarga melu ibadah ing gereja
Daily Activities,Siti dadi conto apik kanggo kanca-kancane.,Siti ora seneng olahraga.,Siti seneng banget karo kegiatan pagi,Saben dina dheweke tangi esuk-esuk kanggo olahraga,Dheweke uga ngombe jamu godhong sinom sing disiapake ibune,Kegiatan iki nggawe dheweke sehat lan bugar
Traditional Games,Rina sinau strategi dakon saka mbah kakunge.,Rina nyerah lan ora gelem dolanan maneh.,Rina seneng dolanan dakon,Dolanan dakon bisa ngasah otak lan strategis,Rina asring dolanan karo kanca-kancane ing omahe,Rina pengin menang terus
Fisheries and Trade,Siti dadi bakul iwak sing paling dipercaya ing pasar desa.,Siti ora bisa adol iwak amarga ora ana sing percaya.,Siti iku bakul iwak sing rajin lan jujur,Dheweke tansah ngelingake pembeli kanggo milih iwak sing seger,Siti seneng yen pelanggane puas karo dagangane,Siti percaya yen jujur iku kunci sukses ing dagang
Daily Activities,Lila manut karo ibu lan sinau sawise nonton.,Lila terus nonton TV nganti wengi.,Lila nonton TV sore-sore,Dheweke seneng nonton sinetron,Lila uga nggawa snack cilik kanggo ngancani nontone,Ibu Lila ngelingake supaya ora lali sinau
Pregnancy and Kids,Sari lan keluargane nindakake upacara mitoni kanthi khusyuk.,Sari malah ora peduli karo upacara mitoni kasebut.,Sari lagi nyiapake upacara mitoni kanggo kandungane sing pitung wulan,Mitoni iku tradisi Jawa kanggo njaga bayi lan ibune,Keluargane Sari kabeh kumpul ing omahe,Sari seneng banget amarga kabeh lancar
Socio-religious aspect of life,Hubungan antar warga desa dadi luwih erat lan harmonis.,Wong-wong desa males tirakatan lan ora melu maneh.,"Dina Jumat, warga desa padha tirakatan ing langgar",Wong-wong padha ndedonga lan maca kitab suci bebarengan,Tirakatan iki minangka bentuk rasa sukur marang Gusti Allah,Tradisi iki dijaga turun-temurun
Agriculture,Pak Slamet lan keluargane bisa panen lombok sing subur.,Pak Slamet ora ngerti cara nandur lombok.,Pak Slamet nandur lombok ing pekarangane,Pak Slamet nganggo cara tradisional kanggo tandur lombok,Anak-anak Pak Slamet uga mbantu nandur lan nyirami,Pak Slamet ngajari anak-anak cara ngrawat tanduran
Food,Budi lan kancane seneng-seneng bareng sawise tuku jenang dodol.,Budi ora seneng karo jenang dodol lan milih tuku panganan liyane.,Budi lagi tuku jenang dodol ing pasar tradisional,Jenang dodol iku panganan khas saka desa Budi,"Ing pasar, Budi ketemu karo kancane sing wis suwe ora ketemu",Kancane Budi uga lagi tuku jenang dodol kanggo oleh-oleh
Wedding,Siti lan Joko nampa pangestu saka wong tuwa lan tamu.,Siti lan Joko mung meneng wae tanpa nampa pangestu.,"Dina mantu, Siti nganggo kebaya putih lan konde sing dihias kembang melati",Joko nganggo beskap lan blangkon,Kabeh tamu padha muji pangantine sing katon elegan lan gagah,Acara manten diwiwiti kanthi adat Jawa sing khidmat
Family Relationships,Tangga-tanggane Pak Budi dadi luwih rukun lan akrab.,Tangga-tanggane Pak Budi dadi iri lan mungsuh.,Pak Budi nduweni sawah sing subur lan ngasilake panenan sing akeh,"Saben panen, Pak Budi mesthi ngundang tangga-tanggane kanggo syukuran",Kabeh tangga padha ngumpul lan mangan bebarengan,Pak Budi percaya yen rejeki kudu dibagekake
Food,Warung kopi Pak Darto dadi misuwur nganti warga desa tetangga uga padha teka.,Warung kopi Pak Darto sepi amarga warga ora seneng ngopi.,Pak Darto duwe warung kopi tradisional ing pinggir desa,Kopi sing disuguhake Pak Darto digawe saka biji kopi pilihan sing dipetik langsung saka kebon,Warung kasebut dadi panggonan favorit kanggo warga desa ngopi lan ngobrol,Pak Darto seneng bisa njaga tradisi ngopi bareng
Food,Mbah Kakung seneng amarga salake cepet laris ing pasar.,Mbah Kakung kecewa amarga ora ana sing tuku salake.,Mbah Kakung lagi panen salak ing kebonnya,Salak iku dadi buah khas desane sing misuwur amarga rasane sing manis lan seger,Mbah Kakung nyiapake salak kanggo dijual ing pasar,Kabeh warga desa uga padha nggawa salak kanggo dijual
