topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Traditional Games,Ratih lan adhe dhewe mainan dakon sabanjure mangan ing pendhapa.,Ratih lan adhe dhewe ora seneng mainan dakon.,Ratih lan adhe dhewe mainan dakon,Dakon iku tradisional lan asik,Ratih seneng mainan dakon karo adhe dhewe,Ratih lan adhe dhewe mainan dakon ing pendhapa
Religious Holiday,Aku padha nyoba jamu lan ngerti manfaat jamu kanggo kesehatan.,"Aku ora doyan jamu, nanging Mbakyu Sri tetep ngajak aku ngombe.","Ninggalin omah, Mbakyu Sri padha ngajak aku lan adek-adek ngombe jamu",Jamu iku tradisi sing penting nalika Lebaran,Mbakyu Sri padha ngajak aku ngombe jamu sari jahe,"Aku ora seneng jamu, nanging Mbakyu Sri padha ngajak aku nyoba"
Traditional Games,"Ratih ora ngerti, lan kanca-kancane Ratih ora kuwat ngajari maneh.","Ratih ngerti lan menang terus, kanca-kancane Ratih malah ora seneng.",Ratih lan kanca-kancane mainan dakon,Ratih ora ngerti cara maine,Kanca-kancane Ratih sabar ngajari Ratih,"Ratih ora bisa ngerti, malah ngambek"
Wedding,Wedang siraman diambakake marang tamu kanggo ngucapke suwun.,Wedang siraman diambakake marang tamu kanggo diarani.,"Wis dina Minggu, keluarga lan tetangga kumpul ing omah Mbak Ratih kanggo acara siraman",Mbak Ratih wis dandan lan pake baju adat Jawa,"Sajrone, pas siraman, Mbak Ratih ora gelem ngombe wedang",Mbak Ratih ora gelem ngombe wedang amarga ora seneng rasa manis
Food,Dwi arep nyoba jamu maneh.,Dwi ora seneng jamu.,"Selahe nyoba resep anyar, Dwi nemokake resep jamu",Dwi padha nyoba jamu lan rasane enak,Dwi padha ngombe jamu lan rasane seger,Dwi seneng banget karo jamu
Traditional Games,Kanca-kancane Ratih seneng lan ngajak Ratih main maneh.,Kanca-kancane Ratih ora seneng lan ora ngajak Ratih main maneh.,Ratih lan kanca-kancane arep mainan dakon,Ratih wis biasa main dakon,Kanca-kancane mung ngerti main dakon sakdurunge,Ratih ngajari kanca-kancane
Art,Kanca Wulan ora ngundhure dalang wayang.,Kanca Wulan ngundhure dalang wayang.,"""Kapan mbokmu nyekel wayang, mbak?"" tanyane Wulan marang kanca","""Mbokmu kan dalang wayang, mbak,"" sambung Wulan","""Mbokku wis ora dalang wayang maneh, mbak,"" wangsulane kanca","""Mbokmu ngundhure dalang wayang, mbak?"" tanyane Wulan"
Death,"Pacare Wisnu ngerti tradisi Jawa, tumbasane ora nggunakake baju lor.","Pacare Wisnu ora ngerti tradisi, tumbasane nganggo baju lor.",Wisnu duwe pacar anyar,Dheweke ngenalne pacare saka kanca sekolah,Pacare Wisnu ora tau ketemu karo wong tuwane,Pacare ngajak Wisnu tumbasane
Socio-religious aspect of life,Wisnu ora lulus ujian.,Wisnu lulus ujian.,Wis wayahe Wisnu nyambut ujian,Wisnu wis belajar saka semeneh,Wisnu pengin lulus ujian,Wisnu ora pengin ngrungokake katrangan guru
Pregnancy and Kids,"Gurune ngerti bocah ngomong kasar, gurune ngajak ngobrol.","Bocah ngomong kasar, gurune ora ngerti.",Bocah ing sekolah ngomong kasar,Gurune ora tau apa-apa,Bocah ngomong kasar terus,Gurune bingung
Fisheries and Trade,Wisnu tuku krupuk anyar lan mlebu pasar maneh.,Wisnu ora tuku krupuk lan mulih.,Wisnu seneng ngelem krupuk,Wisnu tuku krupuk ing pasar,Sing duwe warung krupuk ngajeni krupuk anyar,Wisnu ora gelem tuku
Fisheries and Trade,Ratih lan temene padha tuku barang lan padha ngobrol karo wong liya.,Ratih ora tuku barang lan padha mlaku-mlaku wae.,Ratih lan temene arep mlebu pasar,Ratih pengin tuku sayur lan buah,Ratih lan temene padha ngobrol karo pedagange,Ratih seneng banget tuku barang ing pasar tradisional
Agriculture,"Sinta ora tau nandur padi, malah nandur kembang.",Sinta ora njaluk ijin marang bapakne.,Sinta pengin nandur padi ing sawah,Sinta njaluk ijin marang bapakne,"Bapak Sinta ngedumel, ""Padi iku ora gampang, Sinta",""" Sinta ngedumel maneh, ""Aku iso, Pak!"""
Socio-religious aspect of life,Bayu arep slametan marang Gusti kanggo ngucapke sukur.,Siraman iku ritual kanggo ngucapke sukur marang Gusti.,Bayu lagi nglakokne ritual siraman,Siraman iku ritual kanggo ngucapke sukur marang Gusti,Bayu wis nglakokne siraman saka esuk,Siraman iku ritual kanggo ngucapke sukur marang Gusti kanggo panen sing apik
Family Relationships,Ratih ngerti lan minta maaf marang adiknya.,Ratih ora peduli lan ninggalake adiknya.,"Ratih lan adiknya, Rara, duwe hubungan sing apik","Rara ora tau nulis, lan Ratih ngajarake","Rara ora bisa ngerti, lan Ratih kesel",Rara nangis lan ngomong yen Ratih ora duwe sabar
Socio-religious aspect of life,Wisnu nglakoni ritual sedulur papat limo kanggo nguripake usahane.,"Dheweke mung mangan sajen lan bumbu, tanpa nglakoni ritual.",Wisnu pengin nglakoni ritual sedulur papat limo,"Dheweke wis nyiapin sakarepne, saka sajen amarga bumbu",Dheweke arep nglakoni ritual iki kanggo nguripake usahane,Ritual kasebut iku ritual Jawa kanggo ngupaya rejeki
Agriculture,"Kebunipun kasil, tapi ora nganti.",Bayu lan sedulur-sedulure ora ngerti carane nggarap kebun.,Bayu lan sedulur-sedulure arep nggarap kebun,Kebunipun wis siap,Bayu lan sedulur-sedulure mulai nggarap,Kebunipun ora kasil
Traditional Games,Ratih ora bisa nglawan Dina.,Ratih ngalahake Dina.,Dina lan Ratih mainan egrang,Dina ngajukna taruhan,Ratih ora ngerti main egrang,Dina ngajukna taruhan sing gampang
Socio-religious aspect of life,Ratih mesthi nglakoni ritual sembahyang bareng wong tuwane.,Ratih ora ngerti ritual sembahyang.,Ratih pengin nglakoni ritual sembahyang,Ratih nyoba nglakoni ritual nang dalem punden,Ratih ora ngerti carane,Ritual sembahyang Ratih ora bener
Traditional Games,Rara lan temen-temen sekolah njaluk dhuwit marang bapake supaya bisa tuku jajanan ing pasar senggol.,Rara ora duwe dhuwit amarga ora duwe bapak.,Rara lan temen-temen sekolah nang pasar senggol,Rara njaluk dhuwit marang bapake,Bapake Rara njaluk Rara nggolek dhuwit dewe,Rara ora duwe dhuwit
Wedding,"Wisnu lan Wulan seneng, lan acara siramanipun dipun gawe.","Panjenenganipun bapak lan ibu ora ngundang sedulur lan kanca-kanca, amarga pengin acara sing privat.",Wisnu lan Wulan arep nggawe acara siraman,Panjenenganipun bapak lan ibu nggawe acara siraman ing pendhapa,Panjenenganipun bapak lan ibu ngundang sedulur lan kanca-kanca,Panjenenganipun bapak lan ibu nggawe acara siraman sing apik lan istimewa
Religious Holiday,Raka ngajak temen-temen nglayang-layang bareng.,Raka ora ngajak temen-temen.,Raka lagi nyiapake layang-layang,"Ing dina Tumpek Uduh, Raka arep nglayang-layang",Raka wis nyiapake layang-layang sing apik,Raka ora pengin layang-layange roboh
Family Relationships,Joko lan Rini ngajak anak-anak nonton wayang kulit.,Mreka ora ngajak anak-anak ngrasakake budaya Jawa.,Joko lan Rini saiki wis duwe anak,Mreka arep nguri-uri tradisi keluarga,"Ing budaya Jawa, nguri-uri tradisi iku penting",Mreka pengin anak-anak ngerti budaya leluhur
Socio-religious aspect of life,"Dina lan Ratih nonton film komedi, lan Dina luwih seneng.","Dina ora ngalah, lan Ratih ora seneng.",Dina lan Ratih nonton bioskop,"Dina kepengin nonton film horror, Ratih pengin nonton film komedi",Dina ora setuju karo pilihan Ratih,Ratih ngajak Dina nonton film sing dadi favorit
Agriculture,Pak Joko ngajak tetanggane nggarap kebon bareng lan nggawe sistem irigasi anyar.,Pak Joko ngganti tanaman ing kebone karo tanaman sing luwih produktif.,"Ning rumiyin, Pak Joko duwe kebon sing apik",Kebone isih dadi sumber rejeki lan pangan,"Ning saiki, kebone Pak Joko ora bisa ngasilake pangan kaya biyen",Pak Joko kepingin nggawe kebon sing luwih apik
Pregnancy and Kids,"""Maturnuwun, kowe luwih ngerti,"" takone.",Doktere ngalah lan njupuk obat modern.,Bayine Mbak Rini weruh banyu,Mbak Rini panik lan langsung nggolekke dokter,Doktere njaluk Mbak Rini ngombe jamu,"Mbak Rini ora sudi, soale jamu iku rasane pahit"
Daily Activities,Rara ketemu bunga kanggo ngisi vas.,Rara ora ketemu bunga kanggo ngisi vas.,Rara njupuk bunga,Rara njupuk bunga kanggo ngisi vas,Rara ora ketemu bunga kanggo ngisi vas,Rara ketemu bunga kanggo ngisi vas
Religious Holiday,Dina lan keluarga ora bisa mudik.,Dina lan keluarga tetep mudik.,Dina arep ngadolake lebaran,Dina lan keluarga arep mudik,Dina wis nyiapake sakabeh keperluane,Dina ora entuk tiket mudik
Art,Sinta ora seneng karana wayang saka kertas ora apik.,Wayang saka kertas Sinta apik banget.,Sinta pengin nggawe wayang kulit,Sinta ora duwe watu lan kayu,Sinta nyoba nggawe wayang saka kertas,Wayang saka kertas Sinta ora apik
Pregnancy and Kids,"""Aku ingin menjadi ibu yang baik,"" lanjutnya, membuatku tersenyum bangga.","Bayu dan Laras memutuskan untuk tinggal di rumah orang tua Bayu, meninggalkan rumah mereka sendiri.","Bayu dan istrinya, Laras, baru saja menjadi orang tua",Mereka membawa bayi mereka ke rumah orang tua Bayu untuk diperkenalkan,"""Kami ingin minta restu dan doa dari kalian,"" kata Bayu kepada orang tuanya",Suasana haru dan bahagia menyelimuti keluarga itu
Family Relationships,Wisnu minta tolong sedulur lanange nyetir.,Wisnu nyetir mobil padahal ora duwe SIM.,Wisnu pengin ngajak keluarga piknik,Sing diajak iku sedulur lanang lan bapak-ibune,Piknik kasebut bakal nggowo mobil,Wisnu ora duwe SIM lan ora bisa nyetir
Agriculture,Wulan lan temen-temen sekolah diwenehi benih padi kanggo ditanam ing pekarangan sekolah.,"Bayu lan keluarga ora ngerti tradisi, dheweke mung seneng njupuk buah.",Bayu lan keluarga njupuk buah ing pasar tradisional,Pasar iku padha jualan buah-buahan lokal,Bayu lan keluarga njupuk buah kanggo acara syukuran,Syukuran iku tradisi kanggo ngucapke sukur ing budaya Jawa
Fisheries and Trade,Sinta ora duwe udang kanggo dijupuk.,Sinta njaluk tulung marang tetanggane.,Sinta pengin njupuk udang ing kali,Sinta ora duwe jala,Sinta pinjam jala marang tetanggane,Sinta ora gelem ngomong karo tetanggane
Religious Holiday,Ning rumiyin arep ngombe jamu sabanjure.,Ning rumiyin ora doyan jamu.,"Ning rumiyin, wong tuwa ngajak anak lanang lan anak wedhok ngombe jamu",Jamune diwenehi dening tetangga sing duwe warung jamu,Jamu kudu diombyak sabanjure,Ning rumiyin seneng banget karo jamu
Daily Activities,"Mula ujan entek, lan Bagas lan kanca-kancane main maneh.","Mula ujan deres, lan Bagas lan kanca-kancane langsung mudun.",Bagas lan kanca-kancane main bola ing lapangan,"Wektu isih sore, langit mendung",Mula ujan deres,"Wektu ujan, Bagas lan kanca-kancane langsung ngungsi"
Traditional Games,Karambolé Bayu malah mlebu ing kali.,Bayu menang lomba karambol.,Bayu lan temen-temené arep main karambol,Bayu ora duwe karambol,Dhewé padha njupuk karambol sing wis ana,Bayu malah nyoba njupuk sing paling apik
Fisheries and Trade,"Ikan sing dijupuk Sinta lan Ratih laris, kanca-kancane seneng.","Ikan sing dijupuk Sinta lan Ratih ora laku, kanca-kancane kecewa.",Sinta lan Ratih kanca karo kanca,Sinta lan Ratih seneng jual beli,Sinta lan Ratih njupuk ikan sing apik,Sinta lan Ratih pengin jual ing pasar
Daily Activities,Joko ora duwe modal kanggo nggawe usahane.,Joko wis nggawe produk sing laris.,Joko pengin nggawe usaha,Joko pengin dadi wirausahawan sing sukses,Joko kudu nggawe rencana bisnis,Joko kudu nggawe produk sing apik
Pregnancy and Kids,Kanca-kancane Ratih seneng banget.,Ratih ora ngerti carane nggawe batik.,Ratih lagi nggawe batik,Ratih ngerti yen batik iku warisan budaya,Ratih pengin ngelestarikan budaya,Ratih ngajak kanca-kancane nggawe batik
Socio-religious aspect of life,Sinta ora ngerti jamu iku mesthi dicobake saka wong sing wis pengalaman.,Sinta ora gelem ngombe jamu maneh.,Sinta pengin nggawe jamu,Sinta nyoba resep jamu sing ditemokake ing internet,Jamune Sinta rasane aneh,Sinta ora seneng karo jamune
Agriculture,Raka nyetok panganan kanggo seduluran.,Raka ora weruh panganan opo kanggo lebaran.,Raka arep nyetok panganan,Raka arep nyetok panganan kanggo lebaran,Raka tansah nyetok panganan kanggo lebaran,Raka ora weruh panganan opo kanggo lebaran
Food,"""Aku entuk sego pecel ayam,"" candhaku.","""Aku ora doyan sego pecel,"" jawabku.","""Kowe wis mangan, to?"" tanyaku marang temenku","""Wis, aku mangan sego pecel,"" jawab temenku","""Lho, kok ora mangan sego pecel ayam?"" tanyaku maneh","""Aku ora doyan karo ayam,"" jawab temenku"
Wedding,Sinta lan Rama nglakoni upacara tedak siten lan ngundang tetangga.,Panjenengane ora gelem ngucapke suwacita.,Sinta lan Rama arep nglakoni upacara tedak siten,Panjenengane wis nyiapin sesajen,Upacara tedak siten iku penting kanggo ngucapke suwacita,Panjenengane ora gelem ngundang tetangga
Family Relationships,Rini pengin nglakoni tanggung jawab lan bhakti anak.,Rini ora gelem ngalah karo adhikane.,Joko wis tuwa lan ora bisa nglakoni aktifitas dhewe,"Anake, Rini, pengin ngrawat bapakne",Rini ngajak bapakne mudik,Rini ora gelem bapakne ngungsi ing panti jompo
Food,Sela tuku gethuk lan wingko babat.,Sela tuku laptop anyar.,Sela dadi wong sing paling seneng mangan,Dheweke ora bisa nahan godhane yen ngeliat panganan enak,Sela saiki arep tuku panganan khas Jawa,Dheweke arep tuku panganan kanggo oleh-oleh
Food,"Bayu lan kanca-kancane nonton bioskop bareng, lan disuguhi bakpia.","Bayu ora nonton bioskop maneh, soale kanca-kancane padha ora doyan bakpia.",Bayu lan kanca-kancane arep nonton bioskop,"Sorenya, Bayu njupuk bakpia kanggo disuguhi",Bakpia iku panganan khas sing apik kanggo dijupuk nalika nonton,Bayu njupuk bakpia lan arep nonton bareng kanca-kancane
Food,Bayu tuku wadah anyaman kanggo mangan.,Bayu ora nemu wadah kanggo mangan.,Bayu njaluk bantuan marang wong tuwane,Bayu arep nggoleki wadah kanggo mangan,Bayu ora nemu wadah kanggo mangan ing omah,Bayu ora bisa mangan
Family Relationships,"Ratih nggak tau kalo hape-ne mati, lan Mbak Sri bisa tenang nalika Ratih tekan omah.","Mbak Sri nggak bisa turu lan tetep kuwatir, Ratih ora ngerti kudu ngomong apa marang bapake.",Mbak Sri nggak iso turu semalem,"Anake, Ratih, ora tekan omah","Mbak Sri wis telpon Ratih, tapi ora diangkat","Mbak Sri kuwatir, soale Ratih ora ngomong bakal turu ing omah kanca"
Art,Bayu tanya marang tetanggane lan disaranake nyoba nyari ing museum.,Bayu mung nggoleki gamelan mung kanggo koleksi.,Bayu pengin nggoleki gamelan,Bayu nyoba nyari ing pasar loak,Bayu ora ketemu lan dadi bingung,Bayu ora ngerti mesti nyari ing endi maneh
Pregnancy and Kids,Mbak Rini ngalah lan ngombe jamu.,"""Aku ora perlu nglakoni selamatan,"" wangsulane.","""Kowe wis tau, kan, yen pas anakmu lahir kudu nglakoni selamatan?"" tanyaku marang temenku","""Aku wis tau, tapi aku ora duwe dhuwit","Aku pengin nglakoni acara sing luwih sederhana,"" jawabe","Aku ngerti, tapi aku pengin ngingetin yen tradisi iku penting"
Daily Activities,"Bayu ngombe, terus mangan maneh.",Bayu lali ora ngombe.,Bayu arep mangan ing warung,Dheweke pesen nasi goreng,Nasi gorenge kurang asin,Bayu ora kepingin mangan
Socio-religious aspect of life,Ratih seneng karo wayang kulit.,Ratih ora duwe duwit.,Ratih arep nonton wayang kulit,Wayang kulit iku budaya Jawa,Ratih tansah nonton wayang kulit,Wayang kulit iku apik
Traditional Games,"Bocah iku seneng, terus ngajak aku mainan egrang bareng.","Aku ora ngerti, terus ngeloyor nggone.","""Lho, kok ora dolan karo kanca-kacamu, Mas?"" tanyaku marang bocah ing panggonan","Bocah iku lagi asyik mainan egrang, nang ndalan ngarep omahku","""Aku ora duwe kanca,"" jawabe, nangis","Aku kaget, ""Lha, mengko dolan karo aku wae"
Family Relationships,Wisnu ngajak wong tuwane ngundhuri omah lan ngurip bareng karo kulawargane.,"Wong tuwane Wisnu ora bisa ngundhuri omah, soale ora duwe wong sing nguripake.",Wisnu duwe wong tuwane sing luwih tua saka wong tuwane,"Sawise wong tuwane mati, Wisnu ora tau piye carane nguripake wong tuwane",Wong tuwane Wisnu kudu ngundhuri omah,Wisnu ora tau piye carane nguripake wong tuwane
Traditional Games,Satrio lan kanca-kancane ngerti yen kudu nindakake gotong royong.,Satrio lan kanca-kancane ngajak-ajakane.,Satrio lan kanca-kancane seneng main egrang,Satrio paling apik main egrang,Satrio ngajak kanca-kancane tanding,Tanding egrang iku kudu nggolek banyu ing sumur
Pregnancy and Kids,Dwi ngajak bapak-bapak kanca kanggo ngganti wong tuwane.,Dwi ora nglakoni acara sunatan.,Bayine Dwi arep disunat,Dwi wis nyiapin opo-opo kanggo acara sunatan,Dwi ora duwe wong tuwane,Dwi kudu nglakoni acara sunatan saka wong tuwane
Fisheries and Trade,Ikan-ikan iku kudu dijagain lan dipisahake maneh.,Joko lan Rini padha ngerti cara ngrawat ikan.,Joko lan Rini njupuk ikan ing kolam,Ikan-ikan iku kudu dipisahake,Joko lan Rini padha ngerti cara ngrawat ikan,Ikan-ikan iku kudu dijagain
Wedding,Ratih kudu nyetrika maneh.,Ratih ora kepingin nyetrika maneh.,Ratih lan Bagas arep kawin,Ratih wis nyiapin busana kawin,Busana kawinipun wis disetrika,"Busana kawinipun wis disetrika, tapi ora apik"
Socio-religious aspect of life,Warga desa padha ngerti pentingne berbagi lan ngucapke suwun.,Dheweke ora ngerti tujuan tradisi sedekah bumi.,Ning rumiyin ana acara sedekah bumi,Warga desa padha nyumbang panganan kanggo disedekaké marang wong sing kurang mampu,Sedekah bumi iku tradisi kanggo ngucapke suwun marang Gusti kangge anugerahake panen sing subur,"Ning rumiyin, sedekah bumi diwenehi marang wong sing kurang beruntung"
Religious Holiday,Nisa lan keluarga seneng nalika nyoba resep anyar.,Nisa lan keluarga ora bisa nyambut Natal.,Nisa lan keluarga arep nyambut Natal,Dheweke arep nyiapake kue lan makanan khas,"Nalika nyoba resep anyar, Nisa ora weruh ana wong tuwa",Nisa lan keluarga langsung ngucapke sukur
Socio-religious aspect of life,Bayu nggawe sesajen kanggo upacara.,Bayu ora ngerti carane nggawe sesajen.,Bayu njaluk bantuan marang tetanggane,Bayu arep nggawe sesajen,Bayu ora tau carane nggawe sesajen,Bayu ora gelem njaluk bantuan marang wong tuwane
Religious Holiday,Dina lan kulawargane tetep seneng lan ngucapke sukur.,Dina lan kulawargane ora bisa nyambut Lebaran.,Dina arep nyambut Lebaran,Dina lan kulawargane arep nyiapake opor ayam,Dina kaget nalika ngerti ora ana dhuwit,Dina lan kulawargane mung bisa nyiapake opor lanang
Pregnancy and Kids,"Dina nglakoni selamatan sing sederhana, nggandeng keluarga lan tetangga.",Dina ora nglakoni selamatan.,Dina lagi nguripke bocah,Dina seneng banget nguripke bocah,Dina pengin nglakoni tradisi pas babinanan,Dina kepingin nglakoni selamatan pas babinanan
Art,Joko ora tau yen jamu iku mesthi diombyak.,Joko kepedesan lan ora gelem mangan maneh.,"Wis saban dina, Joko ngombe jamu",Jamune isih anget,Joko ora tau jamu iku anget,Joko ngombe jamu lan kepedesan
Food,Mas Bagas dadi juara saka lomba nulis.,Gathot iku panganan sing ora umum.,"Mas Bagas duwe tugas sekolah, nulis cerita sing nggambarke budaya Jawa",Dheweke nulis cerita babagan gathot,Gathot iku panganan tradisional sing dadi favorit Mas Bagas,Ceritane dadi menarik lan detail
Daily Activities,Bayu tuku motor bekas.,Bayu ngutang duwit tuku motor anyar.,Bayu ora duwe motor,Motor kancane apik lan anyar,Bayu pengin tuku motor anyar,Bayu ora duwe duwit
Fisheries and Trade,Mbok Darmi ngajak sing duwe warung liyane ngobrol.,Mbok Darmi ngutangi duwit marang sing duwe warung liyane.,Mbok Darmi duwe warung ing pasar,Sing duwe warung liyane ngajak ngobrol,Mbok Darmi dituduh ngutangi duwit,Mbok Darmi ora gelem ngutangi duwit
Traditional Games,Rini menang lomba lan dadi juara.,Rini ora menang lomba.,Mbak Rini duwe hobi mainan layangan,Layangane gedhe lan apik,Dheweke padha mainan karo bocah-bocah ing alun-alun,Layangane Rini padha mlebu lomba layangan
