topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Pregnancy and Kids,Bocah-bocah Evi ngajak kancane dolanan bareng ing latar.,Evi mutusake ora ngajari dolanan tradisional maneh.,Evi lagi ngancani anak-anake main ing latar omah,Dheweke ngajari bocah-bocah dolanan tradisional Jawa kaya dakon lan gobag sodor,Anak-anake seneng lan antusias ngetutake,Evi bangga karo bocah-bocah sing ngguyu lan seneng
Agriculture,Mas Budi lan keluargane bisa nambah penghasilan saka tani sayuran organik.,Sayuran organik ora laku lan Mas Budi ngalami kerugian.,Mas Budi lan keluargane nandur sayuran organik,Sayuran iki dijual ing pasar tradisional,Para pelanggan seneng karo kualitas sayuran organik,Mas Budi bangga karo usaha tani keluargane
Daily Activities,Tanduran ing kebon cilik Desi dadi subur lan ijo royo-royo.,Tanduran ing kebon cilik Desi dadi layu lan mati.,Desi sore-sore nyapu halaman omah,Desi seneng krungu swara swiwine manuk ing wit cedhak omahe,Saben sore Desi mesthi nyapu lan ngresiki sampah,Desi uga nyiram tanduran sing ana ing kebon cilik
Art,Sari ora gelem ngirim puisine kanggo dijaluk komentar.,Sari nampa pujian amarga puisine apik lan menginspirasi.,Sari seneng maca puisi Jawa karyane kakeke,Puisi-puisi iku ngandhut nilai-nilai luhur lan nasihat urip,Sari sinau nulis puisi Jawa kanthi inspirasi saka karya kakeke,Puisi-puisi Sari diakoni dening para sastrawan lokal
Traditional Games,Budi lan kanca-kancane seneng banget amarga dolanan bareng-bareng iku nyenengake.,Ibune Budi nggawa panganan lan kabeh bocah-bocah langsung mulih.,Budi ngajak kanca-kancane dolanan gobak sodor ing lapangan desa,Gobak sodor iku salah sawijining dolanan tradisional sing populer ing Jawa,Kabeh bocah-bocah padha seneng main bareng-bareng,Ibune Budi nggawa panganan kanggo bocah-bocah sing lagi dolanan
Pregnancy and Kids,Bayine dadi anak sing tangguh lan kuwat.,Bayine ora gelem mlaku lan nangis terus.,Arif lan Anisa duwe bayi sing anyar lahir,Wong tuwa Arif ngusulake kanggo nindakake tradisi tedak siten,Tedak siten iki minangka upacara kanggo ngenalake bayi karo bumi,Bayine dijaluk mlaku ing lemah sing disiapake
Death,Anak-anak mutusake kanggo nggarap sawah lan kebon bareng-bareng.,Anak-anak padha ribut lan ora setuju karo surat wasiat kuwi.,Bapak Joko ninggalake surat wasiat,Anak-anak padha maca surat wasiat kuwi,"Ing surat wasiat, Bapak Joko ninggalake sawah lan kebon kanggo anak-anak",Anake sing paling cilik ora ngerti maksude surat wasiat
Religious Holiday,"Sawise nyiapake sesajen, wong-wong padha meditasi ing omah.",Rini ora ngerti pentingnya sesajen iku.,Keluarga Rini lagi nyiapake sesajen kanggo Hari Raya Nyepi,Sesajen iki bakal dipasang ing pura keluarga,Wong-wong padha berdoa lan nyuwun berkah,Rini seneng bisa melu nyiapake sesajen
Agriculture,Panen jagung lan kacang sukses lan kabeh seneng karo keberanian Bapak Agus.,Tandurane Bapak Agus gagal lan dheweke kapok nyoba tanduran anyar maneh.,Bapak Agus nandur jagung lan kacang ing tegalane,"Biyen, dheweke tansah nandur pari, nanging taun iki nyoba tanduran anyar",Tetangga-tetanggane penasaran karo hasil panen anyar iki,Bapak Agus yakin yen tandurane bakal sukses
Family Relationships,Tiwi lan keluargane diajari cara nandur sawah dening tangga.,Tiwi ora seneng karo tangga anyar lan pengen pindah maneh.,Tiwi lan keluargane pindah menyang desa anyar,Tangga teparo anyar dheweke ramah lan gampang diajak ngomong,Tiwi diajak ibu-ibu desa kanggo ikut arisan,Tiwi seneng bisa cepat beradaptasi ing lingkungan anyar
Traditional Games,Akhire Bayu lan Budi padha seneng dolanan bareng.,Budi kesel lan ora gelem dolanan maneh.,Bayu lan Budi dolanan gobak sodor ing lapangan desane,Gobak sodor iku dolanan tradisional sing butuh kecepatan lan ketangkasan,Bayu luwih cepet lan cekatan tinimbang Budi,"Nanging, Budi ora gampang nyerah"
Religious Holiday,Misa Natal dadi momen sing paling ditunggu-tunggu dening kabeh warga.,Misa Natal ora ana sing teka lan gagal.,"Sadurunge Natal, warga desa Kristen ing Jawa nganakake tradhisi mangkat gereja",Wong-wong padha nyiapake pohon Natal lan dekorasi,Bocah-bocah padha latihan paduan suara kanggo misa Natal,Wong tuwa padha nyiapake hadiah kanggo bocah-bocah
Traditional Games,Tim Karyo tetep semangat lan ngupayakake menang.,Tim Karyo langsung bubar amarga kalah.,Karyo lan kanca-kancane dolanan benthik ing pinggir kali,Benthik iku dolanan tradisional nganggo dua batang kayu,Karyo dadi juru main utama ing tim,Tim Karyo lagi kalah
Wedding,Wong tuwa Joko kanthi telaten nampa keputusan Joko lan Rina.,Wong tuwa Joko nglarang pesta nganggo adat Jawa.,Rina lan Joko lagi nyiapake pesta pernikahan,Rina pengin pesta nganggo adat Jawa kang lengkap,Joko setuju lan pengin genduren sing meriah,Wong tuwa Joko ora seneng karo gagasan iki
Food,Edo lan kanca-kancane seneng mangan bareng-bareng.,Edo mangan sate klathak saben dina.,Edo seneng banget mangan sate klathak,Sate klathak iku sate khas Bantul sing digawe saka daging kambing,Sate iki dipanggang nganggo jeruji sepeda lan bumbu sederhana,Edo biasa mangan sate klathak bareng karo kanca-kancane
Traditional Games,Sinta ngajeni usaha Lila lan dadi luwih akrab.,Lila ora seneng maneh karo dakon.,Sinta lan Lila dolanan dakon ing teras omah,Sinta pinter banget ngitung biji dakon,Lila terus sinau supaya bisa menang,"Ing pungkasane, Lila kasil menang"
Art,Wayang kulit Mbak Ratih akeh sing tuku.,Mbak Ratih ora duwe bakat nggawe wayang kulit.,Mbak Ratih nggawe wayang kulit,Dheweke sinau saka mbah kakung sing wis sepuh,Wayang-wayange dipamerake ing acara adat desa,Wong-wong desa kagum karo karyane Mbak Ratih
Death,Upacara iki kanggo ngurmati arwah leluhur.,Sri lan keluargane mangan bareng sawise upacara.,Sri lan keluargane nindakake upacara Mitoni kanggo nenek moyange sing wis seda,Upacara iki dianakake saben pitung dina sawise pemakaman,Wong-wong padha ngumpul lan ndedonga bebarengan,Kabeh kluwarga nganggo busana ireng
Socio-religious aspect of life,Bocah-bocah desa dadi ngerti lan tresna marang budaya Jawa.,Mbah Karto mung cerito yen ana acara resmi desa.,Mbah Karto seneng ngandhani bocah-bocah desa babagan legenda-legenda Jawa,Legenda iki minangka piwulang moral lan sejarah,Bocah-bocah padha seneng ngrungokake cerita Mbah Karto,Cerita-cerita iki dadi hiburan lan piwulang
Pregnancy and Kids,Ruwatan biasane dianakake kanthi ngundang dalang kanggo mimpin upacara.,Ruwatan dianakake kanggo nyuwun rezeki lan kasugihan.,Dina iku Dina lan keluargane lagi nindakake upacara ruwatan kanggo anak-anake,Ruwatan iku tradisi Jawa kanggo ngusir nasib ala lan njaga anak saka mara bahaya,Upacara iki diiringi doa-doa lan sesaji,Dina lan keluargane yakin yen upacara iki bakal nglindhungi anak-anake saka kabeh mara bahaya
Fisheries and Trade,Pak Tono tansah ngucap syukur lan ndedonga sadurunge budal njaring iwak.,Pak Tono lalai njaga net iwake nganti bolong.,Pak Tono iku nelayan sing sugih pengalaman,"Saben esuk, Pak Tono budal menyang laut kanggo njaring iwak",Iwak-uwak sing dijaring diuleg kanggo dijual ing pasar desa,Masyarakat desa gumantung marang iwak jualan Pak Tono
Fisheries and Trade,Nelayan enom ing desa padha sinau lan niru tradisi iki.,Nelayan enom ora peduli lan tetep mbuwang sampah ing laut.,Bapak Suto duwe kapal nelayan sing biasa digunakake kanggo melaut,"Saben bali saka laut, dheweke ora mung nggawa iwak nanging uga ngumpulake sampah laut kanggo dijaga lingkungan",Penduduk desa padha ngajeni usahane iki,Tradisi kebersihan lan gotong royong iki ditularake marang para nelayan enom
Agriculture,Ibu Tantri seneng bisa masak sayuran sehat kanggo keluargane.,Sayuran sing ditandur malah layu lan ora bisa dikonsumsi.,Ibu Tantri kepengin nandur sayuran organik ing pekarangane,Dheweke nyiapake bibit lan pupuk alami sing ramah lingkungan,"Saben dina, Ibu Tantri ngurus tandurane kanthi telaten",Sayuran sing ditandur Ibu Tantri tuwuh subur lan sehat
Socio-religious aspect of life,Pak Slamet uga ngajari carane nggawe ramuan marang generasi enom.,Pak Slamet mung nyimpen ilmu iku kanggo dheweke dhewe.,Pak Slamet misuwur dadi dukun sing bisa ngobati wong lara nganggo ramuan tradisional,Wong-wong saka desa sakupenge padha teka njaluk obat,Pak Slamet sinau ilmu iki saka leluhure lan tetep nglestarekake nganti seprene,Saben wong sing marani dheweke tansah bali kanthi rasa matur nuwun
Family Relationships,Darto lan keluargane bangga bisa melu pesta rakyat.,Darto ora seneng karo pesta rakyat.,Ana pesta rakyat ing kampung,Keluargane Darto melu nyiapake panganan kanggo acara kasebut,Pesta rakyat iku minangka wujud gotong royong antar warga,Darto lan kanca-kanca seneng banget karo pestane
Socio-religious aspect of life,Masyarakat desa uga aktif melu ing acara sesaji kanggo nguri-uri tradisi.,Darto wis suwe ora nindakake sesaji maneh amarga ora ana sing percaya.,Darto kerep nindakake sesaji ing punden desa,Sesaji iki kanggo njaga harmoni karo alam lan leluhur,Darto percaya yen sesaji bisa menehi berkah lan perlindungan,Punden iku dadi panggonan suci sing dijaga
Agriculture,Panenan cabe sing diasilake akeh lan kualitas apik.,Panenan cabe sing diasilake mung sithik lan ora apik.,Siti lan Budi sinau babagan cara nandur cabe saka simbah,Simbah njlentrehake pentinge milih wiji sing apik lan cara nandur sing bener,Budi nulis kabeh langkah-langkah ing buku catetane,Siti lan Budi banjur nyiapake lahan kanggo nandur cabe
Traditional Games,"Saiki, Sari lan Lestari luwih milih sinau tinimbang dolanan dakon.","Saiki, Sari lan Lestari ora gelem mangan siang.",Sari lan Lestari seneng dolanan dakon,"Ing wektu luang, dheweke mesthi main bebarengan ing teras omahe","Nalika mangan siang, dheweke nggawa dakon menyang meja makan",Biyen dheweke mesthi dolanan nganti bengi
Socio-religious aspect of life,Desa dadi luwih tentrem lan berkah.,Warga desa dadi luwih rajin kerja sawah.,"Setiap malam Jumat, warga desa padha kumpul ing langgar kanggo baca Yasinan",Acara iki wis dadi tradisi turun-temurun,Wong-wong padha njaluk berkah lan keselamatan,Yasinan iki uga dadi pengikat rasa persaudaraan
Traditional Games,Budi kalah nanging seneng amarga sinau akeh.,Budi menang lan nesu karo neneké.,Budi dolanan dakon karo neneké ing teras omah,Dakon minangka permainan tradisional sing nggunakake biji sawo,Nenek Budi ngajari carane main kanthi sabar,Budi seneng banget bisa sinau saka neneké
Wedding,Sinta dadi ayu lan marem sawise upacara.,Wong tuwa Budi ora melu upacara siraman.,Sinta lan Budi melu upacara siraman sadurunge nikah,Wong tuwa Sinta mimpin upacara kanthi khidmat,Wong tuwa Budi uga rawuh lan njaluk berkah,Upacara siraman ditindakake kanthi tradisi Jawa
Religious Holiday,Wong sekeluarga mangan rendang bareng-bareng nalika Idul Fitri.,Sari ora seneng karo rendang.,Sari lan keluargane wis siyap-siyap kanggo nyambut preian Idul Fitri,Sari nggawe kue nastar kanggo suguhan tamu,Wong sekeluarga bebarengan resik-resik omah,Bapak Sari tindak tuku daging kanggo masak rendang
Family Relationships,Mbah Minto tetep urip sehat lan bahagia.,Mbah Minto ora gelem nulungi tangga-tanggane maneh.,Mbah Minto wis umur 80 taun,Mbah Minto isih sregep nulungi tangga-tanggane,Mbah Minto kerep diwenehi panganan lan pitulungan dening tetangga,Mbah Minto seneng urip bebarengan karo keluargane
Socio-religious aspect of life,Barang-barang pusaka dadi cemerlang lan luwih dihormati.,Barang-barang pusaka dadi rusak lan ora bisa dipakai maneh.,Siti seneng nindakake ritual Jamasan ing Kali Gajah Wong,Jamasan iku tradisi kanggo ngresiki barang-barang pusaka,Wong-wong desa padha percaya yen ritual iki bisa njaga kasucen lan keamanan desa,Siti nindakake ritual iki kanthi apik lan penuh dedikasi
Agriculture,Lestari bisa nandur lan ngolah tanduran obat kanthi trampil.,Lestari ora maca buku babagan tanduran obat.,Lestari sinau babagan tanduran obat tradisional saka nenekne,Nenekne duwe kebon cilik ing mburi omah,Lestari diajari cara nandur lan ngolah tanduran obat,Lestari kebak semangat kanggo nerusake tradisi iki
Pregnancy and Kids,Wong tuwa ajeg nindakake tradisi nyekar kanggo ngajari anak pentingnya menghargai leluhur.,Wong tuwa ora perlu dadi conto.,Anak cilik kudu diwulang budi pekerti,Anak cilik kudu diajari ngomong sopan,Anak cilik kudu ngerti carane hormat marang wong tuwa,Wong tuwa kudu dadi conto sing apik
Daily Activities,Kanca-kancane uga njaluk tips kebersihan saka Mbak Sari.,Mbak Sari mandheg nyapu lan ngepel amarga kesel.,Mbak Sari ajeg nyapu lan ngepel omahe saben dina,Dheweke seneng omahe resik lan rapi,Kanca-kancane asring mampir lan kaget amarga omahe Mbak Sari mesthi resik,Mbak Sari percaya yen kebersihan penting kanggo kesehatan
Religious Holiday,Gita rumangsa lega lan tentrem sakwise sungkeman.,Gita ora gelem melu sungkeman karo keluargane.,Gita lan keluargane nindakake tradisi sungkeman sakwise sholat Idul Fitri,Wong-wong padha njaluk pangapura marang wong tuwa lan sanak sedulur,Iki minangka wujud rasa hormat lan nguwatake hubungan antarane keluarga,Sungkeman dadi momen sing emosional lan penting
Art,Bayu lan grup karawitan tampil apik ing acara adat desa.,Bayu lan kanca-kancane ora bisa latihan amarga alat gamelan rusak.,Bayu lan kanca-kancane nggawe grup karawitan kanggo nguri-uri budaya Javanese,Dheweke kerep latihan gamelan ing pendhapa desa,Suara gamelan nggawe suasana desa dadi tentrem,Bayu pengin nampilake karawitan ing acara adat
Pregnancy and Kids,Bayi Desi dadi luwih adaptif karo lingkungan.,Bayi Desi dadi ora seneng turu ing omah.,"Tiap dina, ibu Desi nggendong bayi menyang pasar",Ibu Desi percaya yen bayi kudu dikenalin lingkungan wiwit cilik,Bayine seneng meneng lan ora rewel,Ibu Desi bangga karo bayine
Family Relationships,Ratri bisa masak sayur lodeh karo sambel trasi sing enak banget.,Ratri ora seneng masak lan ninggal pawon.,Ratri sregep ngewangi ibune masak ing pawon,Ratri pengin bisa masak kaya ibune,Ibune Ratri tansah ngandhani carane masak masakan tradisional,Ratri seneng banget bisa sinau masak bareng ibune
Agriculture,Wong-wong desa bisa nggawe pupuk kompos dhewe lan nandur luwih apik.,Wong-wong desa ora perduli lan tetep nganggo pupuk kimia.,Pak Mantri ngajari para petani cara nggawe pupuk kompos saka limbah rumah tangga,Dheweke ngundang kabeh warga desa kanggo melu pelatihan iki,Wong-wong padha semangat lan kepengin ngerti luwih akeh,Pak Mantri nuduhake cara-cara sing gampang lan praktis
Fisheries and Trade,Sari dianugerahi penghargaan sebage pedagang teladan ing desa.,Sari nutup kios lan pindhah menyang luar negeri.,Sari duwe kios cilik ing pasar desa sing adol panganan laut,Sari tansah njaga kebersihan lan kualitas barang dagangane,Para pelanggan seneng tuku ing kios Sari amarga barang dagangane tansah seger,Sari uga nggawe sambel khas kanggo dipangan karo iwak
Religious Holiday,"Sawise nyadran, warga padha ngumpul ing balai desa kanggo makan bersama.","Sawise nyadran, warga langsung mulih tanpa pamitan.","Ing wulan Ruwah, warga desa nindakake tradisi nyadran ing kuburan leluhur",Kegiatan iki kanggo ngirim do'a lan ngeling-eling para leluhur,Wong-wong padha rembugan lan bebarengan nyekar kuburan,Tradisi iki njaga rasa bakti marang leluhur
Daily Activities,Andi nindakake iki kanggo njaga lan nguri-nguri budaya tradisional.,Andi ora seneng karo seni ukir kayu.,Andi seneng banget karo seni ukir kayu,"Saben sore, dheweke ngukir ing teras omahe",Karyane kerep diapresiasi dening tangga-tanggane,Andi ngrasa bangga bisa njaga budaya seni ukir kayu
Traditional Games,Lintang lan kanca-kancane terus dolanan gobak sodor saben sore.,Lintang ora gelem dolanan gobak sodor maneh.,Lintang lan kanca-kancane dolanan gobak sodor ing alun-alun desa,Dolanan iki nglatih kerja sama lan ketangkasan,Lintang dadi pemenang lan dipuji kanca-kancane,Lintang seneng banget amarga dolanan iki nggawe dheweke tambah akrab karo kanca-kancane
Fisheries and Trade,Warung Ningrum mesthi rame karo pelanggan sing setia.,Warung Ningrum dadi sepi amarga iwake ora laku.,Ningrum iku bakul ikan ing pasar tradisional,Dheweke mesthi milih iwak sing paling seger saka para nelayan,Ningrum uga ngerti carane ngolah iwak supaya tetep seger sadurunge didol,Pelanggane Ningrum seneng tuku ing warunge amarga iwake mesthi seger lan regane ora larang
Daily Activities,Sayur asem gaweyane Ani dipuji kabeh anggota kulawarga.,Ani gagal masak lan ibune nesu banget.,Ani sinau masak sayur asem saka ibune,Saben sore Ani mbantu ibune ing pawon kanggo ngiris bahan-bahan lan nggodhog sayur,Ibune Ani seneng amarga Ani cepet bisa masak,Dina iki Ani nyoba masak sayur asem dhewe
Pregnancy and Kids,Upacara selapanan rampung kanthi lancar lan bayi dijenengi.,Upacara selapanan dibatalake amarga bayi lara.,"Dina iki, Ana lan keluargane nindakake selapanan kanggo bayi sing umur sebulan",Keluarga ngundang tetangga lan kanca-kanca kanggo ndedonga bareng,Bayi diwenehi nama resmi ing upacara kasebut,Kabeh wong padha seneng lan mesem
Socio-religious aspect of life,Anake Sari mari sakwise ngombe jamu.,Anake Sari tambah lara sakwise ngombe jamu.,Sari seneng ngumpulake jamu-jamu tradisional,Sari ngerti carane nggawe jamu godhong ketela,Jamu iki dipercaya bisa ngurangi lara weteng,"Sore iku, Sari nggawe jamu kanggo anak-e sing lagi lara"
Agriculture,Sayuran organik Deny laris manis ing pasar desa.,Deny ora tau nandur sayuran organik maneh.,Deny seneng banget karo alam lan pertanian,Dheweke mutusake kanggo nandur sayuran organik ing kebone,Sayuran organik iku ora migunakake pupuk kimia,Wong-wong desa padha kagum karo kesadaran lingkungan Deny
Food,Mbak Sari seneng amarga warunge tambah laris.,Mbak Sari kesel lan ora pengin nerusake usahane.,Mbak Sari duwe warung makan cilik sing adol pecel pincuk,Pecel pincuk iku panganan khas Jawa sing digawe saka sayuran lan sambel kacang,Warunge Mbak Sari terkenal amarga rasane sambel kacange sing khas,"Dina iki, warunge Mbak Sari rame banget karo pembeli"
Wedding,Tamu-tamu seneng lan ngucapake selamat marang pengantin.,Tamu-tamu ora seneng karo makanan sing disajikake.,"Ing pesta pernikahan, tamu-tamu padha teka lan disambut ramah",Kabeh pada nganggo busana tradisional Jawa,"Makanan sing disajikake uga khas Jawa, kaya gudeg lan sate",Keluarga pengantin nyiapake suvenir kanggo tamu
