topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Food,Suko ora menang lomba amarga rasa wedang ronde-ne ora enak.,Suko menang lomba amarga rasa wedang ronde-ne paling enak.,Suko seneng mangan wedang ronde,Suko melu lomba ngolah wedang ronde,Suko kepingin menang lomba,Suko nggunakake resep turun temurun
Pregnancy and Kids,Dina nangis amarga gula darah Dina kurang.,Dina nitenake nalika Ibu Dina ngasuh Dina.,Dina wis sekawan bulan,Dina tansah nangis terus,Ibu Dina wis coba kabeh cara kanggo nitengake Dina,"Ibu Dina wis nyanyikake lagu, nggoyang-goyang Dina, lan ngasih ASI"
Food,Ari ngetem wedang ronde ing gelas plastik.,Ari ngetem wedang ronde ing cangkir sing bagus.,Ari kepingin mangan wedang ronde sing panas,Ari ngerti wedang ronde sing panas bisa ngilangi kepenatan,Ari nggawe wedang ronde,Ari ngerti wedang ronde kudu dihidangkan ing cangkir
Pregnancy and Kids,Ibu Sri nerima saran anak perempuanne.,Ibu Sri ngomong padha karo anak perempuanne.,Ibu Sri kepengen banget nglakokake upacara mitoni kanggo cucunya,"Nanging, anak perempuan Ibu Sri ora ngerti lan ora kepingin nglakokake upacara kasebut",Ibu Sri ngrasa kecewa amarga anak perempuanne ora ngerti tradisi,Anak perempuan Ibu Sri ngusulake nglakokake acara sederhana
Agriculture,Mbok Rini berharap jagung bakal tumbuh subur.,Mbok Rini berharap bisa ngoleksi alat canggih liyane.,Mbok Rini lagi ngolah sawah kanggo ditanami jagung,Mbok Rini nggunakake alat canggih kanggo ngolah sawah,Mbok Rini seneng nggunakake alat canggih amarga luwih cepet,Mbok Rini seneng ngelihat sawah sing wis sing wis di olah
Socio-religious aspect of life,Sekar kepincut basa Jawa lan budaya Jawa.,Sekar ora seneng dengar musik pop.,Sekar seneng denger musik gamelan,Sekar sering ngunjungi pertunjukan wayang kulit,Sekar seneng ngerti makna simbol-simbol ing wayang,Sekar ngerasa tenang lan damai nalika nginget musik gamelan lan wayang kulit
Art,Dinda ngobonge karya seni ing desa liyane.,Dinda ngegolongake karya seni.,Dinda kepingin ngawujudake karya seni kanggo selamatan desa,Dinda nyoba nggambar pemandangan alam kang aya ing desané,Dinda nggambar dening gaya lukisan tradisional,Dinda ngasilake karya seni kang apik
Traditional Games,Anak sing nangis melu ngerti yen egrang iku permainan sing susah.,Anak sing nangis langsung bisa main egrang maneh.,"Dina iki, sawijining kelompok anak-anak main egrang",Sawijining anak nangis amarga egrangne runtuh,Temane ngajak anak sing nangis main permainan liyane,Anak sing nangis mboten tresna
Pregnancy and Kids,Sri mbok-nya mangerteni  bahwa wong tuwa perlu ndeleng masakake makanan kang sehat kanggo bayi.,Sri mbok-nya mangan durian amarga ora kuat ngontrol keinginane.,Sri mbok-nya sedang hamil tua,Sri mbok-nya kepingin mangan durian,Sri mbok-nya ngerti jajanan iku ora apik kanggo bayi,Sri mbok-nya nembakake keinginane marang kulawargane
Death,Bu Rani ngerasa bangga bisa nglestarikan budaya Jawa kanthi nggunakake kain batik.,Bu Rani ora seneng nggunakake batik amarga anggun.,Bu Rani tansah nggunakake kain batik kanggo nglawati acara pernikahan keponakan,Bu Rani ngerasa seneng bisa nggunakake kain batik warisan nenek,Bu Rani nggunakake aksesoris emas kanggo melengkapi penampilan,Bu Rani di puji tamu undangan
Religious Holiday,Pak Budi lan kulawargane nyepi ing omah.,Pak Budi lan kulawargane ngunjungi pura.,Pak Budi lagi nyiyapake sesajen kanggo upacara Nyepi,Sesajen mau bakal ditawarkake ing pura,Pak Budi nggawe sesajen  bareng karo kulawargane,Pak Budi kepingin upacara Nyepi iki bisa lancar
Agriculture,Susi ngerti pentingnya nglestarikan lingkungan.,Susi dakwa tetanggana ngerti basa Inggris.,Susi seneng ngobrol karo tetangga nalika nggarap kebon,Susi ngobrol ngenani cara ngatasi hama sing ngganggu tanaman,Susi ngerti yen kebon kudu dijaga supaya hasil panen cukup,Tetangga Susi ngomong yen perlu nggunakake pupuk alami kanggo nguatake tanaman
Family Relationships,Ibu Dewi kepengen Dewi ngerti ngapa Ibu ngomong kaya ngono.,Dewi terus nganter Ibu ke pasar saben dina.,Dewi lagi nganter Ibu ke pasar,Ibu Dewi ngomongake Dewi kudu turu nganti larut,Dewi ora ngerti kenapa Ibu ngomong kaya ngono,Dewi kepengen ngerti kenapa Ibu ngomong kaya ngono
Traditional Games,Tono pulangnya nganti ngilangi benange.,Tono ngerti yèn layangan kuwi wis ora bisa diikatkan manèh.,Tono lagi main layangan karo temene ing sawah,"Angine kenceng banget, layangan Tono terbang tinggi",Layangan Tono kepisah karo benangnya,Tono sedih
Religious Holiday,Pak Budi ora bisa ngedol kendhisan amarga kabagyo.,Kendhisan Pak Budi dibagike marang sedaya tetangga lan mereka seneng.,Pak Budi ngisi kendhisan kanggo dibagi-bagi ing kampung,"Pak Budi ngisi kendhisan karo beras, gula, lan uang",Pak Budi berharap kendhisan iki bisa ngenteni tetangga,Pak Budi ngedol kendhisan kanggo ngerangkul silaturahmi
Traditional Games,Dinda diajari main ketapel kanthi aman dening kakaknya.,Dinda langsung bisa main ketapel lan ngena target.,Dinda kepingin main ketapel,Dinda ndelok kakake main ketapel ing kebon,Dinda njaluk kakaknya kanggo diajari main ketapel,Kakak Dinda ngiyakan
Wedding,Sinta nerima bantuan finansial saka kulawargané.,Sinta ngundang sedaya kerabat lan kanca-kancane ing balai pertemuan mewah.,Sinta wis tansah ngumpul duwit kanggo kawin,Sinta pengen gawé pernikahan gedhe,Sinta pengin ngundang sedaya kerabat lan kanca-kancane,Sinta kepingin ngerayani tamu ing balai pertemuan mewah
Food,Lintang seneng ngerti kuliner tradisional Jawa.,Lintang ngajak sedulur-sedulure nyoba jajanan pasar kanggo dijajake.,Lintang lagi ngumpul bareng sedulur-sedulure,Lintang ngajak sedulur-sedulure ngobrol ngenani kuliner tradisional Jawa,Lintang seneng ngobrol ngenani kuliner tradisional Jawa amarga iku budaya kanggo nguri-uri kekayaan kuliner Indonesia,Lintang ngajak sedulur-sedulure nyoba jajanan pasar
Traditional Games,Siti lan Ratih main bareng-bareng lan seneng.,Siti ngamuk amarga kalah lan ngejek Ratih.,Siti lan Ratih lagi main ular tangga,Siti lagi nyawisake dadu,Ratih lagi nunggu giliran,Siti ngejar Ratih ing papan terakhir
Art,Lukisane Rani ora menang amarga kurang detail.,Lukisane Rani menang lan dianggep paling apik.,Rani seneng banget nglukis,Rani seneng nggambarake manuk ing lukisan,Rani wis nggambarake manuk Garuda ing lukisan gedhe kanggo pameran seni ing sekolah,Rani ngarepke lukisan kaya iku bakal ngenteni para juri
Death,Mbah Sri ngalami gangguan pendengaran.,Mbah Sri ora seneng ngobrol karo kulawarga.,Mbah Sri melu upacara selamatan ing rumah anaknya,Mbah Sri nggunakake kebaya putih lan kain batik,Mbah Sri seneng ngobrol karo kulawarga lan tetangga,Mbah Sri ora bisa ngerti obrobane wong-wong sing ana ing acara
Socio-religious aspect of life,Dina ora ngerti resep turune lan milih jajanan sing luwih modern.,Dina belajar resep turune lan ngerti pestine budaya.,"Nenek sri ngajak cucunya, Dina, menyang pasar tradisional",Dina penakake jajanan pasar,Nenek Sri ngomong yen jajanan pasar kudu dibeli ing wong sing ngerti resep turune,Dina kepincut jajanan pasar lan ngerti budaya
Pregnancy and Kids,Ibu Rani nguberake bayi ke dokter kanggo cek kesehatan.,Ibu Rani ngobrol karo tetangga tentang cara ngobati bayi demam.,Bayi Rani kambuh demam,"Ibu Rani bingung, sebab bayi wis dijaga dengan baik",Ibu Rani janji bakal ngawasi bayi terus,Ibu Rani ngrasa keprihatinan kanggo bayi mungsuh
Fisheries and Trade,Pak Budi ngajak ahli laut kanggo ngedukasi warga.,Warga ngerti pentingne nglestarikan laut.,Pak Budi ngerti pentingne nglestarikan laut,Pak Budi dadi ketua kelompok Nelayan,Pak Budi ngajak warga kanggo ngelestarikan laut,Warga ora ngerti carane ngelestarikan laut
Fisheries and Trade,Tetangga Mbok Sri mbéktol nggawé tempe kanggo dijajaki bareng-bareng.,Mbok Sri ngajak tetangga kanggo ngumpulke uang kanggo modal.,Mbok Sri nggawé tempe kanggo dijajaki ing pasar,Mbok Sri ngukir gambar kanggo bungkus tempe supaya luwih menarik,Mbok Sri ngajak tetangga kanggo mbaleni tempe kanggo dijajaki,Mbok Sri ora duwe cukup modal kanggo nggawé banyak tempe
Agriculture,Pak Budi ngajak warga desa ngetokake sawah.,Pak Budi ngomong yen ngerjakan sistem irigasi iku susah.,Pak Budi ngerti yèn musim kemarau lagi dateng,Pak Budi ngajak warga desa kanggo ngerjakan sistem irigasi kanggo sawah,Pak Budi ngomong yèn sistem irigasi penting kanggo ngatasi kekeringan,Pak Budi ngajak warga desa ngumpul kanggo ngobrol ngenani sistem irigasi
Socio-religious aspect of life,Mbak Lisa ngrasa nyeri perutmu tambah parah.,Mbak Lisa ngajak sedaya kancane nyoba resep jamu kunyit asam.,Mbak Lisa lagi nyoba resep jamu kunyit asam kanggo ngatasi gangguan siklus menstruasinya,Mbak Lisa ngrasa nyeri perut lan kepingin ngedol,Mbak Lisa nemu resep jamu kunyit asam ing internet,Mbak Lisa ngrasa tambah sehat lan nyeri perutmu hilang
Family Relationships,"Tapi, bapak lan ibu nyaranake liburan ing desa kanggo ngunjungi kakek-nenek.",Bapak lan ibu setuju kanthi gembira.,Mbak Diah kepingin nggawa kulawargane liburan ke pantai,Mbak Diah ngobrol karo bapak lan ibu kanggo nyoba nanya rencana liburan,Mbak Diah seneng ngliwati wektu bareng keluarga,Mbak Diah ngarepke liburan iki bisa nggawé keluarga tambah erat
Socio-religious aspect of life,Maya seneng nglakoni selamatan amarga bisa ngajak kumpul bareng.,Maya dadi wong paling sugih ing desanya.,Maya seneng banget nglakoni selamatan,Maya seneng ngundang tetangga lan kulawarga,Maya seneng masak jajanan tradisional kanggo selamatan,Maya seneng ngelih wong liyane seneng
Agriculture,Mbak Ani ngajak para tetangga kanggo ngolah pupuk alami bareng-bareng.,Mbak Ani ngrasakake hasil panen jagung kanggo kulawargane.,Mbak Ani kepingin ngatur sawahé kanggo ditanami jagung,Mbak Ani kepingin nggunakake pupuk alami kanggo nambah hasil panen,Mbak Ani duwe pengalaman ngolah pupuk alami saka kotoran sapi,Mbak Ani nggawe pupuk alami kanthi cara mengompos
Traditional Games,Dani nerima yen layangané ilang.,Dani ngetuk tetanggane kanggo ngejar layangané.,Dani lagi main layangan ing sawah,Layangan Dani terbang tinggi,Dani seneng amarga layangané bisa terbang nanging layangané kepisah karo benang,Dani ngerti yen layangané ora bakal balik
Socio-religious aspect of life,Siti nerimo takdir lan terus nglakoni usaha.,Siti rabi-rabi marang wong sing ngajarka doa.,Siti kepingin bayi,Siti arep ngerti cara ngrampungi doa supaya cepet dikabulkan,Siti ketemu wong sing bisa ngajarkan doa,Siti ora uga isih ora duwe bayi
Traditional Games,Kanca-kancane ngajak Dita latihan bareng supaya bisa ngimbangi egrang.,Dita mudhun saka lapangan lan ora main egrang manèh.,Dita lagi main egrang bareng kanca-kancane ing lapangan,Dita ora bisa ngimbangi egrang lan terus-terusan ambruk,Kanca-kancane ngakak lan ngolok-olok Dita,Dita merasa sedih lan ora seneng main egrang manèh
Wedding,Anindya ngendika yen seserahan kuwi simbol sayang lan ora perlu padha.,Anindya ngendika yen seserahan kuwi kudu padha supaya pasangan seneng.,Anindya lagi nyiapake seserahan kanggo pernikahané,Anindya ngumpulke barang-barang kanggo seserahan,Anindya kepengen seserahané padha karo pasangan,Anindya ngrasa bingung
Religious Holiday,Ratih ngerti yen kebahagiaan sejati yaiku ngebagi kebahagiaan karo wong liya.,Ratih kepengin dianggep wong kang paling dermawan ing kampung.,Ratih seneng nggawa jajanan kanggo dibagi-bagike ing saaten Idul Fitri,Ratih seneng ngelihat senyum kebahagiaan wong liya,Ratih ngisi jajanan ing kotak-kotak cilik kanggo disebarake,Ratih ngajak sedulur kanggo ngobrol lan ngelakuake silaturahmi
Family Relationships,Budi ngobrol lan ngerti wong-wong ing sekitar.,Budi ngomong “matur nuwun” marang sedaya tetangga.,Budi kepengen nglakoni tradisi slametan,Budi ngundang sedaya tetangga,Tetangga Budi nginum wedang jahe lan jajan pasar,Budi seneng amarga sedaya tetangga bisa hadir
Socio-religious aspect of life,Ayu ngerti pentingne ngrawat kesehatan dengan cara tradisional.,Ayu langsung sembuh tanpa ngelaksanani saran dukun.,Ayu lagi sakit lan kepingin ngobati penyakitne nganggo cara tradisional,Ayu ngunjungi dukun kanggo ngobati penyakitne,Dukun ngasi obat herbal lan saran kanggo Ayu,Ayu nginum obat herbal lan ngelaksanani saran dukun
Agriculture,Mbak Ani ngajak tetanggana ngerjakan panen jagung bareng-bareng.,Mbak Ani ngelakuke proses pengolahan jagung kanggo diolah dadi makanan.,Mbak Ani duwe tetanggan sing seneng nandur jagung,Mbak Ani seneng ngobrol karo tetanggana ngenani cara ngatasi hama ing tanaman jagung,Mbak Ani kepingin ngasuh jagung kanggo dibagikake marang tetanggana,Mbak Ani mbok menawa jagung sing ditanami bisa ngasilake jagung sing manis lan gedhe
Pregnancy and Kids,Kayla ngerti yèn ngasuh bayi kudu sabar lan telaten.,Kayla ngajak keponakané main ke taman hiburan.,Kayla lagi ngasuh keponakané sing isih bayi,Kayla seneng nggawa keponakané jalan-jalan,Kayla nliti keponakané supaya ora kepanasan,Kayla ngerti yèn bayi butuh perhatian lan kasih sayang
Daily Activities,Tuti matur nuwun marang pustakawan.,Tuti langsung ninggal perpustakaan.,Tuti lagi nggolek-golek buku ing perpustakaan,Tuti pengen ngerjain tugas sekolah,Tuti ketemu buku sing dibutuhake,Tuti seneng banget
Religious Holiday,Riko ngerasa ora nyaman amarga tetangganene ora ngerti basa Jawa.,Riko seneng banget bisa ngobrol karo tetangganene.,Riko lagi nganterake ketupat kanggo tetangga,Riko ngerti bilih nganterake ketupat iku salah sawijine tradisi Lebaran,Riko seneng banget bisa ngerayani tetangga,Riko berharap tetangganene seneng
Art,Bagas ngajak sedulur-sedulure nggoleksi tembang Jawa.,Bagas ngajak sedulur-sedulure main musik modern.,Bagas ngajak sedulur-sedulure nge-gamelan,Bagas seneng banget main gamelan,Sedulur-sedulure ora tau main gamelan,Sedulur-sedulure ora kepengin main gamelan
Pregnancy and Kids,Bayu ngajak anakne main lan belajar nggunakake alat musik gamelan.,Bayu ngajak anakne main game ing rumah.,Bayu duwe anak sing wis umur telu taun,Bayu arep ngajak anakne main lan belajar budaya Jawa,Bayu ngajak anakne ngunjungi pasar tradisional,Bayu arep ngajak anakne ngerti carane nggunakake peralatan tradisional
Family Relationships,Pak Budi ora setuju dijodohke dening kulawargane.,Pernikahan putra putri Pak Budi dirayake kanthi meriah.,Pak Budi ngenalin putra wanitane kanggo calon mantu,Calon mantu iki pinter lan sopan,Keluarga calon mantu duwe kulawarga sing gedhe lan sugih,Pak Budi ngerasa seneng amarga putra wanitane bakal ketemu jodoh sing cocok
Agriculture,Tomate Tika ora bisa tumbuh amarga kehujanan terus.,Mbak Tika sukses jualan tomat lan dadi pengusaha sukses.,Mbak Tika duwe rencana kanggo ngetokake tomat ing kebon mburi omah,Mbak Tika ngerti tomat perlu akéh sinar srengenge,Mbak Tika nyiapake pupuk alami kanggo tomat,Mbak Tika ngundang tetanggané kanggo ngerti carane ngolah tomat
Fisheries and Trade,Ikan hasil tangkep Pak Joko rusak lan ora bisa Dijual,Pak Joko sukses jualan ikan lan dadi wong sugih.,Pak Joko duwe kapal tangkap ikan gedhe,Pak Joko arep ngirim ikan hasil tangkepne menyang Jakarta,Pak Joko kepingin dadi wong sing sugih,Pak Joko ora ngerti carane ngurus ikan supaya tetep segar
Religious Holiday,Jenifer ngerti arti kebersamaan lan gotong royong.,Jenifer kesal amarga ora ana tetangga sing teka.,Jenifer lagi nggatoke bubur ketan ing dapur kanggo slametan,Jenifer ngundang sedaya tetangga kanggo ngetokake bubur ketan,Jenifer uga ngatur panggung kanggo pertunjukan wayang kulit,Jenifer seneng banget amarga sakjane tetangga bakal teka
Daily Activities,Dimas ora seneng nggawa nasi uduk.,Dimas seneng dianggep unik.,Dimas kepingin nggawa bekel sekolah sing unik,Ibu Dimas ngasih Dimas nasi uduk,Dimas nggawa nasi uduk sekolah,Teman-teman Dimas seneng liat bekel Dimas
Traditional Games,Siti lan kancane wis puluang lan main ular naga.,Siti bisa lompat paling apik.,Siti lagi main Lompat Tali karo kanca-kancane,Siti seneng banget bisa main karo kanca-kancane,Siti kepingin bisa lompat setinggi-tinggine,Siti kepingin bisa lompat paling apik
Fisheries and Trade,Wara dadi pengusaha ikan asin sing sukses.,Wara terus ngirim ikan hasil tangkapan menyang pasar.,Wara ngerti carane ngolah ikan hasil tangkapan,Wara ngirim ikan-ikan iki menyang pasar,Wara berharap bisa ngasilake duwit tambahan kanggo kulawargané,Wara seneng bisa ngebantu kulawargané
Daily Activities,Bu Sulis mbaleni rencana masak sambal goreng lan ngolah kangkung.,Bu Sulis nganakake pringgan kanggo sambal goreng.,Bu Sulis lagi nggawa pringgan ing pasar,Bu Sulis kepingin ngolah pringgan dadi sambal goreng kanggo makan siang,Bu Sulis melu nganti pasar rame,Bu Sulis ora nemu pringgan kanggo sambal goreng
Pregnancy and Kids,Bayu ngajak sedulur-sedulur kanggo ngupacarake doa bareng kanggo Dinda.,Bayu ngundang sedulur-sedulur kanggo ngrayakake wisuda Dinda ing restoran.,Bayu lan Dinda wis dadi pasangan,Bayu ngerti yen Dinda kepingin wisuda bareng karo teman-temane,Bayu kepingin ngasih kejutan kanggo Dinda,Bayu kepingin ngundang sedulure kanggo ngrayakake wisuda Dinda
Socio-religious aspect of life,Rian ngombe wedang jahe lan kunyit.,Rian lagi nyari jamu tradisional kanggo ngobati batuk.,Rian lagi nyari jamu tradisional kanggo ngobati batuk,Rian ngunjungi mbah dukun sing ngerti jamu tradisional,Mbah dukun ngasih Rian wedang jahe lan kunyit,Rian ngombe wedang jahe lan kunyit
Agriculture,Pak Karta melu nglakoni slametan ing sawah.,Pak Karta ngajak tetangganya mabuk-mabukan.,Pak Karta pengen nganakake tradisi slametan,Pak Karta njaluk bantuan tetangga kanggo ngumpulake bahan-bahan,Pak Karta kepingin slametan kanggo ngurmati dewa pertanian supaya panen melimpah,Tetangga Pak Karta ngiyani kanthi gembira
Food,Sisi diajari nenek nggambar nganggo canting.,Sisi nggambar nganggo canting kanthi swasembada.,Sisi suka ngoleksi canting,Canting Sisi wis akeh banget,Canting-canting Sisi wis diwariskan déning nenek buyut,Sisi pengen ngerti carane nggambar nganggo canting
Wedding,Dara ngirim kado pernikahan marang sedulur.,Dara ngirim jajanan marang sedulur.,Dara nemoni undangan pernikahan sedulur,Dara kepengen ngirimi kado pernikahan kanggo sedulure,Dara teliti mbaca daftar kado pernikahan sing diusulkan,Dara mutusake kanggo ngirimi set peralatan masak
Family Relationships,Maya lan Bu Ratna ngerti lan ngerasa salah.,Maya lan Bu Ratna makin ngrasani.,"Maya duwe masalah karo tetanggane, Bu Ratna",Maya ngerasa Bu Ratna kerasa,Maya ngomong karo Ibu lan Bapak tentang masalahne,Ibu ngajak Maya ngobrol karo Bu Ratna lan ngejelasake masalahne
Food,Ibu Ani ngadhep acara masak bareng kanggo nyebarake resep sambal goreng ati ampela.,Ibu Ani ngbuka usaha kuliner sambal goreng ati ampela.,Ibu Ani seneng masak,Ibu Ani duwe resep rahasia kanggo gawé sambal goreng ati ampela,Resep iki wis diwarisake saka neneké,Ibu Ani seneng ngajak tetangga-tetanggané kanggo nyobak sambal goreng ati ampela
Food,Sugiyan ngundang tetanggané kanggo ngerayani tamu-tamune.,Sugiyan ngimpi wis ngerayani tamu-tamune,Sugiyan ingin ngerayani tamu ing rumahnya,Sugiyan masak nasi kucing kanggo tamu-tamune,Sugiyan uga masak es dawet kanggo ngiringi nasi kucing,Sugiyan seneng banget ora perlu masak nasi kucing lan es dawet maneh
